,Tweet_Id,In_Reply_To_Status_Id,In_Reply_To_User_Id,Timestamp,Source,Text,Expanded_Urls,Point,Name,Retweet_Count,Favorite_Count,Breed,Breed_Confidence,isDog,Stage,Name_Lenght
168,850380195714523136,nan,nan,2017-04-07 16:10:12,Twitter for iPhone,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,https://twitter.com/dog_rates/status/850380195714523136/video/1,1.3,Leo,2915.0,13994.0,Yorkshire Terrier,0.249012,True,,3.0
169,850145622816686080,nan,nan,2017-04-07 00:38:06,Twitter for iPhone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",1.1,Riley,4244.0,17519.0,Tennis Ball,0.7147979999999999,False,,5.0
171,849776966551130114,nan,nan,2017-04-06 00:13:11,Twitter for iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",1.2,,8404.0,32390.0,Chihuahua,0.292092,True,,
172,849412302885593088,nan,nan,2017-04-05 00:04:08,Twitter for iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",1.2,Noosh,3487.0,17039.0,Schipperke,0.907559,True,,5.0
173,849336543269576704,nan,nan,2017-04-04 19:03:06,Twitter for iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",https://twitter.com/dog_rates/status/849336543269576704/photo/1,1.1,,2101.0,12240.0,Patio,0.521788,False,,
174,849051919805034497,nan,nan,2017-04-04 00:12:06,Twitter for iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,https://twitter.com/dog_rates/status/849051919805034497/photo/1,1.3,Kevin,7396.0,32617.0,Fountain,0.997509,False,,5.0
175,848690551926992896,nan,nan,2017-04-03 00:16:10,Twitter for iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,https://twitter.com/dog_rates/status/848690551926992896/photo/1,1.2,,4826.0,27104.0,Flat-Coated Retriever,0.8236479999999999,True,,
177,848212111729840128,nan,nan,2017-04-01 16:35:01,Twitter for iPhone,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",https://twitter.com/dog_rates/status/848212111729840128/photo/1,0.6,Jerry,3444.0,17618.0,Bedlington Terrier,0.333486,True,,5.0
178,847962785489326080,nan,nan,2017-04-01 00:04:17,Twitter for iPhone,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,https://twitter.com/dog_rates/status/847962785489326080/photo/1,1.0,Georgie,5730.0,25296.0,Sea Lion,0.882654,False,,7.0
179,847842811428974592,nan,nan,2017-03-31 16:07:33,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798","https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",1.2,Rontu,1522.0,5935.0,Bernese Mountain Dog,0.951337,True,,5.0
180,847606175596138505,nan,nan,2017-03-31 00:27:14,Twitter for iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,https://twitter.com/dog_rates/status/847606175596138505/photo/1,1.2,Cannon,3774.0,20208.0,Cardigan,0.413688,True,,6.0
181,847251039262605312,nan,nan,2017-03-30 00:56:03,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",1.2,Furzey,4800.0,22036.0,Airedale,0.49538,True,,6.0
182,847157206088847362,nan,nan,2017-03-29 18:43:12,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",1.1,Daisy,6572.0,21588.0,Staffordshire Bullterrier,0.21960900000000005,True,,5.0
183,847116187444137987,nan,nan,2017-03-29 16:00:12,Twitter for iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,https://twitter.com/dog_rates/status/847116187444137987/photo/1,1.1,,3583.0,23108.0,White Wolf,0.113434,True,,
184,846874817362120707,nan,nan,2017-03-29 00:01:05,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",1.3,Tuck,4404.0,21685.0,Shetland Sheepdog,0.450539,True,,4.0
186,846153765933735936,nan,nan,2017-03-27 00:15:53,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",1.3,Vixen,10226.0,34394.0,Giant Schnauzer,0.346468,True,,5.0
187,846042936437604353,nan,nan,2017-03-26 16:55:29,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,https://twitter.com/dog_rates/status/846042936437604353/photo/1,1.2,Jarvis,3224.0,17256.0,Golden Retriever,0.96111,True,,6.0
188,845812042753855489,nan,nan,2017-03-26 01:38:00,Twitter for iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",1.3,,9894.0,31737.0,Samoyed,0.979803,True,,
189,845677943972139009,nan,nan,2017-03-25 16:45:08,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",https://twitter.com/dog_rates/status/845677943972139009/photo/1,1.2,,5365.0,27154.0,Chow,0.8086810000000001,True,,
190,845397057150107648,nan,nan,2017-03-24 22:08:59,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o","https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",1.3,Mimosa,2072.0,8241.0,Dandie Dinmont,0.394404,True,,6.0
192,844979544864018432,7.590995235327795e+17,4196983835.0,2017-03-23 18:29:57,Twitter for iPhone,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B","https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1",1.3,,2909.0,14738.0,Tennis Ball,0.999281,False,,
193,844973813909606400,nan,nan,2017-03-23 18:07:10,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",https://twitter.com/dog_rates/status/844973813909606400/photo/1,1.2,Brady,3617.0,16361.0,Labrador Retriever,0.742421,True,,5.0
194,844704788403113984,nan,nan,2017-03-23 00:18:10,Twitter for iPhone,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,https://twitter.com/dog_rates/status/844704788403113984/photo/1,1.3,Luna,11633.0,42022.0,Labrador Retriever,0.980213,True,,4.0
195,844580511645339650,nan,nan,2017-03-22 16:04:20,Twitter for iPhone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,https://twitter.com/dog_rates/status/844580511645339650/photo/1,1.1,Charlie,3533.0,17871.0,Washer,0.903064,False,,7.0
196,844223788422217728,nan,nan,2017-03-21 16:26:50,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,https://twitter.com/dog_rates/status/844223788422217728/photo/1,1.2,Margo,2450.0,14753.0,Labrador Retriever,0.71951,True,,5.0
197,843856843873095681,nan,nan,2017-03-20 16:08:44,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,https://twitter.com/dog_rates/status/843856843873095681/photo/1,1.2,Sadie,5220.0,23211.0,Labrador Retriever,0.92254,True,,5.0
198,843604394117681152,nan,nan,2017-03-19 23:25:35,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,https://twitter.com/dog_rates/status/843604394117681152/photo/1,1.1,Hank,3081.0,18310.0,Labrador Retriever,0.430583,True,,4.0
199,843235543001513987,nan,nan,2017-03-18 22:59:54,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",1.3,Tycho,6852.0,23315.0,Pembroke,0.958452,True,,5.0
200,842846295480000512,nan,nan,2017-03-17 21:13:10,Twitter for iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,https://twitter.com/dog_rates/status/842846295480000512/photo/1,1.3,Charlie,4023.0,16440.0,Labrador Retriever,0.461076,True,,7.0
201,842765311967449089,nan,nan,2017-03-17 15:51:22,Twitter for iPhone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l","https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",1.2,Indie,1439.0,7321.0,Tub,0.665238,False,,5.0
202,842535590457499648,nan,nan,2017-03-17 00:38:32,Twitter for iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,https://twitter.com/dog_rates/status/842535590457499648/photo/1,1.3,Winnie,3937.0,19637.0,Pembroke,0.685084,True,,6.0
203,842163532590374912,nan,nan,2017-03-16 00:00:07,Twitter for iPhone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",1.2,George,6568.0,26569.0,French Bulldog,0.891227,True,,6.0
204,842115215311396866,nan,nan,2017-03-15 20:48:07,Twitter for iPhone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",1.2,Bentley,3386.0,15204.0,Chow,0.293493,True,,7.0
205,841680585030541313,nan,nan,2017-03-14 16:01:03,Twitter for iPhone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",https://twitter.com/dog_rates/status/841680585030541313/photo/1,1.2,Penny,8748.0,27854.0,Chihuahua,0.547401,True,,5.0
207,841314665196081154,nan,nan,2017-03-13 15:47:01,Twitter Web Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,https://twitter.com/dog_rates/status/841314665196081154/video/1,1.3,Max,5312.0,17305.0,Afghan Hound,0.903712,True,,3.0
208,841077006473256960,nan,nan,2017-03-13 00:02:39,Twitter for iPhone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,https://twitter.com/dog_rates/status/841077006473256960/photo/1,1.2,Dawn,5991.0,24926.0,Brittany Spaniel,0.962985,True,,4.0
209,840696689258311684,nan,nan,2017-03-11 22:51:24,Twitter for iPhone,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,https://twitter.com/dog_rates/status/840696689258311684/photo/1,1.0,,1116.0,13377.0,Web Site,0.8417680000000001,False,,
210,840632337062862849,nan,nan,2017-03-11 18:35:42,Twitter for iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o","https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",1.2,Maddie,1972.0,9761.0,Golden Retriever,0.711148,True,,6.0
211,840370681858686976,nan,nan,2017-03-11 01:15:58,Twitter for iPhone,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,https://twitter.com/dog_rates/status/840370681858686976/photo/1,1.3,,5146.0,17918.0,Teapot,0.981819,False,,
212,840268004936019968,nan,nan,2017-03-10 18:27:58,Twitter for iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",1.2,Monty,6497.0,20950.0,Chesapeake Bay Retriever,0.8639870000000001,True,,5.0
213,839990271299457024,nan,nan,2017-03-10 00:04:21,Twitter for iPhone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",1.3,Sojourner,2597.0,14640.0,Staffordshire Bullterrier,0.604938,True,,9.0
214,839549326359670784,nan,nan,2017-03-08 18:52:12,Twitter for iPhone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",https://twitter.com/dog_rates/status/839549326359670784/photo/1,1.2,Winston,8805.0,29957.0,Swing,0.393527,False,,7.0
215,839239871831150596,nan,nan,2017-03-07 22:22:32,Twitter for iPhone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",1.3,Odie,7422.0,29684.0,Leonberg,0.927021,True,,4.0
216,838921590096166913,nan,nan,2017-03-07 01:17:48,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,https://twitter.com/dog_rates/status/838921590096166913/photo/1,1.3,Arlo,2357.0,12183.0,Border Terrier,0.664538,True,,4.0
